fips,county,state,deaths,cases,latitude,longitude
29139.0,Montgomery,Missouri,0,770,38.9365599,-91.4821482
29141.0,Morgan,Missouri,0,573,38.3661344,-92.8577105
29143.0,New Madrid,Missouri,45,1480,36.5227538,-89.77553379999999
29145.0,Newton,Missouri,80,4528,36.9618494,-94.315422
29147.0,Nodaway,Missouri,0,715,40.2907281,-94.81059549999999
29149.0,Oregon,Missouri,0,201,36.6870089,-91.44346900000001
29151.0,Osage,Missouri,0,427,38.3853377,-91.9099238
29153.0,Ozark,Missouri,0,9,,
29155.0,Pemiscot,Missouri,263,5098,36.2195399,-89.81303559999999
29157.0,Perry,Missouri,0,4984,37.723555,-89.77553379999999
29159.0,Pettis,Missouri,48,4891,38.6893153,-93.33889169999999
29161.0,Phelps,Missouri,0,343,37.8806538,-91.7538817
29163.0,Pike,Missouri,48,1453,39.3964742,-91.28910359999999
29165.0,Platte,Missouri,110,5036,39.34756489999999,-94.7691586
29167.0,Polk,Missouri,0,291,37.6766686,-93.33889169999999
29169.0,Pulaski,Missouri,89,4191,37.8727481,-92.2236667
29171.0,Putnam,Missouri,0,35,,
29173.0,Ralls,Missouri,0,261,39.5582351,-91.5983959
29175.0,Randolph,Missouri,0,789,39.4182626,-92.49999179999999
29177.0,Ray,Missouri,0,1320,39.3354791,-93.9878427
29179.0,Reynolds,Missouri,0,183,37.378663,-90.9820668
29181.0,Ripley,Missouri,0,636,36.6928452,-90.8294002
29183.0,St. Charles,Missouri,3982,58244,38.7338885,-90.8294002
29185.0,St. Clair,Missouri,0,163,38.001146,-93.8248241
29186.0,Ste. Genevieve,Missouri,84,850,37.8934532,-90.2244662
29187.0,St. Francois,Missouri,128,3238,37.7652755,-90.4879916
29189.0,St. Louis,Missouri,25936,341966,38.6103023,-90.4125181
29195.0,Saline,Missouri,100,16774,39.1943564,-93.17796589999999
29197.0,Schuyler,Missouri,0,78,40.4857709,-92.49999179999999
29199.0,Scotland,Missouri,19,438,40.4921465,-92.18432849999999
29201.0,Scott,Missouri,480,7634,37.0394443,-89.62516459999999
29203.0,Shannon,Missouri,0,164,37.2028249,-91.44346900000001
29205.0,Shelby,Missouri,0,111,39.8388716,-92.1057549
29207.0,Stoddard,Missouri,227,5118,36.8680558,-89.9253233
29209.0,Stone,Missouri,0,435,36.7748882,-93.4599326
29211.0,Sullivan,Missouri,0,3079,40.1836505,-93.17796589999999
29213.0,Taney,Missouri,140,1297,36.6576378,-93.0175712
29215.0,Texas,Missouri,0,51,37.3673645,-91.9099238
29217.0,Vernon,Missouri,0,594,37.8148489,-94.315422
29219.0,Warren,Missouri,0,2100,38.7313284,-91.13530200000001
29221.0,Washington,Missouri,65,796,37.8907566,-90.8294002
29223.0,Wayne,Missouri,0,21,,
29225.0,Webster,Missouri,6,1280,37.3483339,-92.8577105
29227.0,Worth,Missouri,0,207,40.4730605,-94.315422
29229.0,Wright,Missouri,0,948,37.3555654,-92.539603
29510.0,St. Louis city,Missouri,7908,132854,38.6270025,-90.19940419999999
30001.0,Beaverhead,Montana,0,86,45.2135118,-113.1093046
30003.0,Big Horn,Montana,51,1673,45.3496574,-107.2715769
30007.0,Broadwater,Montana,0,386,46.2693726,-111.4519716
30009.0,Carbon,Montana,0,589,45.2820195,-109.100255
30013.0,Cascade,Montana,142,1508,47.4688355,-111.5453227
30017.0,Custer,Montana,0,303,,
30021.0,Dawson,Montana,0,41,,
30023.0,Deer Lodge,Montana,0,275,46.10953139999999,-113.0212247
30027.0,Fergus,Montana,0,22,,
30029.0,Flathead,Montana,145,3380,48.424152,-114.15315
30031.0,Gallatin,Montana,62,14296,45.5388865,-111.1194231
30035.0,Glacier,Montana,0,467,48.521747500000004,-112.919665
30037.0,Golden Valley,Montana,0,225,46.3709324,-109.1743851
30039.0,Granite,Montana,0,6,,
30041.0,Hill,Montana,0,96,48.7488096,-110.0350875
30043.0,Jefferson,Montana,0,241,46.1450553,-112.0752952
30047.0,Lake,Montana,0,548,47.671374,-114.1339242
30049.0,Lewis and Clark,Montana,0,1607,47.2963974,-112.4029787
30051.0,Liberty,Montana,0,90,48.4917189,-110.9704148
30053.0,Lincoln,Montana,94,639,48.5880903,-115.6596528
30057.0,Madison,Montana,91,738,45.466729,-111.8865015
30059.0,Meagher,Montana,0,95,46.620195,-110.8848271
30063.0,Missoula,Montana,86,3525,47.0240503,-113.6869923
30065.0,Musselshell,Montana,0,92,46.4218783,-108.4064758
30067.0,Park,Montana,0,694,45.4788485,-110.6082522
30073.0,Pondera,Montana,0,146,48.2321517,-112.2886317
30081.0,Ravalli,Montana,0,839,46.0174639,-114.1817423
30083.0,Richland,Montana,0,298,47.9200496,-104.8017491
30085.0,Roosevelt,Montana,0,556,48.2850231,-105.1099231
30087.0,Rosebud,Montana,3,95,46.3904836,-106.5944313
30093.0,Silver Bow,Montana,0,1056,45.8804293,-112.5843056
30095.0,Stillwater,Montana,0,123,45.7001096,-109.3922403
30101.0,Toole,Montana,481,2450,48.6974247,-111.6408212
30103.0,Treasure,Montana,0,10,,
30105.0,Valley,Montana,0,11,,
30107.0,Wheatland,Montana,0,66,46.4922893,-109.8418592
30111.0,Yellowstone,Montana,174,7937,45.78565769999999,-108.4343805
31001.0,Adams,Nebraska,568,17453,40.5596231,-98.5721016
31003.0,Antelope,Nebraska,5,458,42.1902446,-98.04651849999999
31007.0,Banner,Nebraska,0,20,,
31011.0,Boone,Nebraska,0,275,41.7172326,-98.04651849999999
31013.0,Box Butte,Nebraska,0,137,42.19114709999999,-103.0817903
31015.0,Boyd,Nebraska,0,28,42.88237160000001,-98.70407499999999
31019.0,Buffalo,Nebraska,90,10497,40.84102180000001,-99.1013498
31021.0,Burt,Nebraska,0,514,41.8252059,-96.3226072
31023.0,Butler,Nebraska,0,2323,41.1375727,-97.179026
31025.0,Cass,Nebraska,2,2449,40.8755529,-96.15269850000001
31027.0,Cedar,Nebraska,0,446,42.56103239999999,-97.179026
31029.0,Chase,Nebraska,0,36,40.4531318,-101.6157773
31031.0,Cherry,Nebraska,0,86,42.474114,-101.1617356
31033.0,Cheyenne,Nebraska,0,692,41.2509264,-103.0817903
31035.0,Clay,Nebraska,0,1346,40.5975479,-98.04651849999999
31037.0,Colfax,Nebraska,163,32642,41.6268435,-97.0068393
31039.0,Cuming,Nebraska,0,1615,41.95401529999999,-96.83509989999999
31041.0,Custer,Nebraska,274,2550,41.3491322,-99.72326729999999
31043.0,Dakota,Nebraska,1244,96636,42.4040965,-96.5356449
31045.0,Dawes,Nebraska,0,63,42.6551733,-103.0817903
31047.0,Dawson,Nebraska,384,50568,40.9427264,-99.8124935
31051.0,Dixon,Nebraska,27,1778,42.4257719,-96.83509989999999
31053.0,Dodge,Nebraska,126,25458,41.6472611,-96.663812
31055.0,Douglas,Nebraska,2804,244273,41.3148116,-96.19513200000002
31059.0,Fillmore,Nebraska,28,418,40.47101190000001,-97.5247243
31061.0,Franklin,Nebraska,0,399,40.20898570000001,-98.92453429999999
31063.0,Frontier,Nebraska,0,61,40.5744778,-100.3497895
31065.0,Furnas,Nebraska,19,456,40.12139699999999,-99.99122539999999
31067.0,Gage,Nebraska,263,3279,40.1989041,-96.663812
31069.0,Garden,Nebraska,0,109,41.7369721,-102.2547919
31071.0,Garfield,Nebraska,0,25,41.9678957,-98.92453429999999
31073.0,Gosper,Nebraska,0,870,40.4604851,-99.8124935
31077.0,Greeley,Nebraska,0,157,41.520541,-98.5721016
31079.0,Hall,Nebraska,2655,98869,40.8817333,-98.5721016
31081.0,Hamilton,Nebraska,730,4019,40.919722,-98.04651849999999
31083.0,Harlan,Nebraska,0,13,40.1665848,-99.456155
31087.0,Hitchcock,Nebraska,0,60,40.1844599,-101.0711758
31089.0,Holt,Nebraska,0,70,42.3803308,-98.6600586
31093.0,Howard,Nebraska,143,2297,41.20204349999999,-98.5721016
31095.0,Jefferson,Nebraska,0,414,40.16807319999999,-97.179026
31097.0,Johnson,Nebraska,0,396,40.3808026,-96.3226072
31099.0,Kearney,Nebraska,0,717,40.5328331,-98.92453429999999
31101.0,Keith,Nebraska,0,112,41.1815863,-101.5248055
31103.0,Keya Paha,Nebraska,0,1,,
31105.0,Kimball,Nebraska,0,852,41.1856601,-103.6362715
31107.0,Knox,Nebraska,0,643,42.6712397,-97.87216
31109.0,Lancaster,Nebraska,465,68265,40.8471492,-96.663812
31111.0,Lincoln,Nebraska,153,3313,40.9338037,-100.80000509999999
31115.0,Loup,Nebraska,0,1,,
31119.0,Madison,Nebraska,269,18624,41.9108264,-97.5247243
31121.0,Merrick,Nebraska,0,1989,41.2031926,-98.0028892
31123.0,Morrill,Nebraska,0,662,41.6552418,-102.989615
31125.0,Nance,Nebraska,0,254,41.3995947,-98.04651849999999
31127.0,Nemaha,Nebraska,0,228,40.4074745,-95.81428849999999
31129.0,Nuckolls,Nebraska,0,44,40.110932,-98.04651849999999
31131.0,Otoe,Nebraska,0,511,40.675971,-96.11029429999999
31137.0,Phelps,Nebraska,0,1044,40.4903536,-99.456155
31139.0,Pierce,Nebraska,0,255,42.2257474,-97.5247243
31141.0,Platte,Nebraska,68,30933,41.59406,-97.5247243
31143.0,Polk,Nebraska,0,712,41.1526688,-97.56805949999999
31145.0,Red Willow,Nebraska,0,320,40.2353963,-100.5296115
31147.0,Richardson,Nebraska,19,88,40.0898025,-95.6457951
31149.0,Rock,Nebraska,0,5,,
31151.0,Saline,Nebraska,77,27344,40.4930367,-97.179026
31153.0,Sarpy,Nebraska,228,37363,41.0744042,-96.19513200000002
31155.0,Saunders,Nebraska,65,2403,41.168563,-96.663812
31157.0,Scotts Bluff,Nebraska,45,6905,41.8140936,-103.6362715
31159.0,Seward,Nebraska,69,1590,40.9078649,-97.0984646
31161.0,Sheridan,Nebraska,0,6,,
31163.0,Sherman,Nebraska,0,213,41.1751661,-98.92453429999999
31165.0,Sioux,Nebraska,0,43,,
31167.0,Stanton,Nebraska,0,1061,41.9329995,-97.179026
31169.0,Thayer,Nebraska,0,31,40.1460895,-97.5247243
31171.0,Thomas,Nebraska,0,54,41.9882143,-100.5296115
31173.0,Thurston,Nebraska,17,2462,42.1685528,-96.5356449
31175.0,Valley,Nebraska,0,256,41.4936253,-98.92453429999999
31177.0,Washington,Nebraska,77,2575,41.5541889,-96.19513200000002
31179.0,Wayne,Nebraska,0,895,42.2479453,-97.179026
31181.0,Webster,Nebraska,0,357,40.2357266,-98.5721016
31185.0,York,Nebraska,0,2036,40.7941448,-97.5247243
32001.0,Churchill,Nevada,70,514,39.6626678,-118.4863963
32003.0,Clark,Nevada,23026,506417,36.0795613,-115.094045
32005.0,Douglas,Nevada,0,2444,38.9265035,-119.6499162
32007.0,Elko,Nevada,86,2376,41.2220182,-115.2837585
32011.0,Eureka,Nevada,0,3,,
32013.0,Humboldt,Nevada,245,5040,41.5931459,-118.5500954
32015.0,Lander,Nevada,0,1278,40.0510104,-116.9852422
32017.0,Lincoln,Nevada,0,99,37.660825,-114.524264
32019.0,Lyon,Nevada,51,4345,38.9524739,-119.1390642
32021.0,Mineral,Nevada,0,256,38.4343464,-118.4863963
32023.0,Nye,Nevada,92,4311,38.58071109999999,-116.0413889
32027.0,Pershing,Nevada,0,132,40.5685952,-118.4863963
32029.0,Storey,Nevada,0,47,39.4089847,-119.5571677
32031.0,Washoe,Nevada,3810,111413,40.5608387,-119.6035495
32033.0,White Pine,Nevada,0,239,39.5564495,-114.524264
32510.0,Carson City,Nevada,221,6227,39.1637984,-119.7674034
33001.0,Belknap,New Hampshire,17,4394,43.5024246,-71.4073938
33003.0,Carroll,New Hampshire,0,3550,43.8128209,-71.25060669999999
33005.0,Cheshire,New Hampshire,164,3928,42.9259375,-72.236379
33007.0,Coos,New Hampshire,0,312,44.7288907,-71.27872669999999
33009.0,Grafton,New Hampshire,59,5747,43.9087929,-71.825994
33011.0,Hillsborough,New Hampshire,8740,151044,42.83347939999999,-71.6673352
33013.0,Merrimack,New Hampshire,879,21812,43.2844846,-71.6673352
33015.0,Rockingham,New Hampshire,4212,86084,42.9931261,-71.0497768
33017.0,Strafford,New Hampshire,774,17164,43.238329,-71.0236044
33019.0,Sullivan,New Hampshire,89,1397,43.3770392,-72.236379
34001.0,Atlantic,New Jersey,8746,134231,39.5333379,-74.6868815
34003.0,Bergen,New Jersey,109881,1400288,40.9262762,-74.07701
34005.0,Burlington,New Jersey,18435,298849,39.8558488,-74.6868815
34007.0,Camden,New Jersey,21057,413069,39.8592439,-75.0143824
34009.0,Cape May,New Jersey,3126,39218,39.105884,-74.8273184
34011.0,Cumberland,New Jersey,4613,132228,39.2587106,-75.06111469999999
34013.0,Essex,New Jersey,114014,1279309,40.7947466,-74.2648829
34015.0,Gloucester,New Jersey,8306,143212,39.7103023,-75.1078332
34017.0,Hudson,New Jersey,78406,1328475,40.7453199,-74.05351259999999
34019.0,Hunterdon,New Jersey,3955,65958,40.56695149999999,-74.92087719999999
34021.0,Mercer,New Jersey,29192,444309,40.3028533,-74.7337069
34023.0,Middlesex,New Jersey,64929,1115601,40.4111363,-74.35874729999999
34025.0,Monmouth,New Jersey,39664,597019,40.2589455,-74.12399599999999
34027.0,Morris,New Jersey,41598,479413,40.8336038,-74.54632819999999
34029.0,Ocean,New Jersey,47340,627537,39.9652553,-74.3118212
34031.0,Passaic,New Jersey,59806,1144572,41.1231647,-74.35874729999999
34033.0,Salem,New Jersey,2451,36962,39.5848777,-75.3878525
34035.0,Somerset,New Jersey,27373,325207,40.5292099,-74.64004320000001
34037.0,Sussex,New Jersey,10010,82323,41.1288481,-74.6868815
34039.0,Union,New Jersey,70135,1141652,40.6595001,-74.2883536
34041.0,Warren,New Jersey,8460,82013,40.8841854,-74.92087719999999
35001.0,Bernalillo,New Mexico,4539,100066,35.0177854,-106.6291304
35003.0,Catron,New Mexico,65,143,34.1515173,-108.4276047
35005.0,Chaves,New Mexico,121,3270,33.4757392,-104.4723301
35006.0,Cibola,New Mexico,409,9190,35.0947557,-107.8583868
35007.0,Colfax,New Mexico,5,432,36.5799757,-104.4723301
35009.0,Curry,New Mexico,0,3900,34.5751567,-103.2663479
35013.0,Doña Ana,New Mexico,233,30341,32.485767,-106.7234639
35015.0,Eddy,New Mexico,96,2031,32.4170622,-104.4723301
35017.0,Grant,New Mexico,0,1206,32.9690805,-108.2377519
35019.0,Guadalupe,New Mexico,0,1198,34.8235801,-104.8454619
35021.0,Harding,New Mexico,0,67,35.8925537,-103.8216261
35023.0,Hidalgo,New Mexico,0,490,31.93552,-108.7125791
35025.0,Lea,New Mexico,0,2161,32.8968816,-103.3587288
35027.0,Lincoln,New Mexico,0,286,33.8853309,-105.4068079
35028.0,Los Alamos,New Mexico,0,503,35.84962489999999,-106.3228338
35029.0,Luna,New Mexico,70,1229,32.3259122,-107.8583868
35031.0,McKinley,New Mexico,6241,147528,35.71524720000001,-108.2377519
35035.0,Otero,New Mexico,154,21837,32.6341716,-105.5943388
35037.0,Quay,New Mexico,70,330,34.9569924,-103.7289167
35039.0,Rio Arriba,New Mexico,32,3142,36.6162892,-106.7234639
35041.0,Roosevelt,New Mexico,14,2161,33.9538388,-103.3587288
35043.0,Sandoval,New Mexico,1638,40591,35.6020667,-106.7234639
35045.0,San Juan,New Mexico,7134,105011,36.3882439,-108.2377519
35047.0,San Miguel,New Mexico,0,798,35.5117793,-104.8454619
35049.0,Santa Fe,New Mexico,148,11369,35.3653705,-105.9699878
35051.0,Sierra,New Mexico,0,156,33.13459600000001,-107.1011931
35053.0,Socorro,New Mexico,257,3721,33.8837087,-106.7234639
35055.0,Taos,New Mexico,6,2128,36.4358718,-105.5943388
35057.0,Torrance,New Mexico,53,2704,34.6784317,-105.9699878
35059.0,Union,New Mexico,0,256,36.37243340000001,-103.3587288
35061.0,Valencia,New Mexico,88,5221,34.6743674,-106.6291304
36001.0,Albany,New York,8626,124753,42.57567969999999,-73.93598209999999
36003.0,Allegany,New York,7,3617,42.3129816,-78.0195387
36007.0,Broome,New York,2895,36204,42.1791865,-75.8533954
36009.0,Cattaraugus,New York,169,5891,42.2318132,-78.74762079999999
36011.0,Cayuga,New York,84,5849,42.7655231,-76.5488232
36013.0,Chautauqua,New York,215,5352,42.2312829,-79.560344
36015.0,Chemung,New York,336,10104,42.1362071,-76.7798172
36017.0,Chenango,New York,128,9514,42.4972314,-75.62080879999999
36019.0,Clinton,New York,300,6825,44.7904203,-73.6005824
36021.0,Columbia,New York,2346,25212,42.3678759,-73.55941279999999
36023.0,Cortland,New York,0,2905,42.5440918,-75.9927652
36025.0,Delaware,New York,6,5983,42.2452081,-74.8741045
36027.0,Dutchess,New York,9236,283457,41.7784372,-73.7477857
36029.0,Erie,New York,32107,398564,42.9023958,-78.8661589
36031.0,Essex,New York,0,3168,44.0107408,-73.9507728
36033.0,Franklin,New York,0,1656,44.5926135,-74.3387798
36035.0,Fulton,New York,743,12020,43.1118737,-74.4994517
36037.0,Genesee,New York,310,14177,42.983784299999996,-78.1564432
36039.0,Greene,New York,235,15394,42.2957321,-74.12399599999999
36041.0,Hamilton,New York,0,408,43.4764406,-74.4056612
36043.0,Herkimer,New York,104,7635,43.1630587,-74.8741045
36045.0,Jefferson,New York,0,5788,44.0607421,-75.9927652
36049.0,Lewis,New York,0,1280,43.840112,-75.4344727
36051.0,Livingston,New York,257,7833,42.7576923,-77.8367282
36053.0,Madison,New York,276,20672,42.98059749999999,-75.8069082
36055.0,Monroe,New York,13400,191241,43.2841246,-77.7452081
36057.0,Montgomery,New York,255,6100,42.915521,-74.4525627
36059.0,Nassau,New York,187969,3162860,40.6546145,-73.55941279999999
36063.0,Niagara,New York,2977,62746,43.3119496,-78.74762079999999
36065.0,Oneida,New York,3337,66173,43.2371798,-75.4344727
36067.0,Onondaga,New York,7604,133629,43.026819,-76.17837390000001
36069.0,Ontario,New York,943,12890,42.85098379999999,-77.2864879
36071.0,Orange,New York,25121,775457,41.3911653,-74.3118212
36073.0,Orleans,New York,1514,13454,43.4088624,-78.2020387
36075.0,Oswego,New York,14,7976,43.482533,-76.17837390000001
36077.0,Otsego,New York,438,5704,42.5779779,-75.06111469999999
36079.0,Putnam,New York,4228,89180,41.4351069,-73.7948516
36083.0,Rensselaer,New York,2113,32226,42.673664,-73.55941279999999
36087.0,Rockland,New York,32787,1029537,41.1489458,-73.98300290000002
36089.0,St. Lawrence,New York,162,14998,44.4473142,-74.930206
36091.0,Saratoga,New York,293,35307,43.0324245,-73.93598209999999
36093.0,Schenectady,New York,2177,47748,42.8493445,-73.98300290000002
36095.0,Schoharie,New York,0,3606,42.65503349999999,-74.4994517
36097.0,Schuyler,New York,0,782,42.3796425,-76.8720961
36099.0,Seneca,New York,22,3894,42.7651891,-76.8720961
36101.0,Steuben,New York,1209,18556,42.321027,-77.3783789
36103.0,Suffolk,New York,129189,3021329,40.9848784,-72.61511689999999
36105.0,Sullivan,New York,1784,90757,41.6897493,-74.7805192
36107.0,Tioga,New York,981,8292,42.1256317,-76.3637285
36109.0,Tompkins,New York,156,12857,42.4575747,-76.5488232
36111.0,Ulster,New York,2517,118789,41.8586493,-74.3118212
36113.0,Warren,New York,1711,16671,43.6078891,-73.7477857
36115.0,Washington,New York,593,15135,43.2519472,-73.37086959999999
36117.0,Wayne,New York,54,8188,43.2020024,-77.010385
36119.0,Westchester,New York,105235,2641321,41.1220194,-73.7948516
36121.0,Wyoming,New York,239,6091,42.64205200000001,-78.2020387
36123.0,Yates,New York,309,2204,42.64308459999999,-77.1485163
37001.0,Alamance,North Carolina,1161,28070,36.0117388,-79.4253776
37003.0,Alexander,North Carolina,0,2142,35.8974199,-81.20781640000001
37005.0,Alleghany,North Carolina,0,1169,36.4940839,-81.1196075
37007.0,Anson,North Carolina,32,4290,34.9054732,-80.1875065
37009.0,Ashe,North Carolina,19,1964,36.4339674,-81.47183869999999
37011.0,Avery,North Carolina,0,185,36.1198414,-81.909826
37013.0,Beaufort,North Carolina,0,2695,35.4613504,-76.91820969999999
37015.0,Bertie,North Carolina,232,6957,36.0245185,-76.964306
37017.0,Bladen,North Carolina,104,8340,34.5882404,-78.5660852
37019.0,Brunswick,North Carolina,312,10483,34.0275398,-78.2020387
37021.0,Buncombe,North Carolina,1258,19173,35.59313770000001,-82.4752757
37023.0,Burke,North Carolina,974,28637,35.7616931,-81.73494199999999
37025.0,Cabarrus,North Carolina,1385,37476,35.4168123,-80.5882803
37027.0,Caldwell,North Carolina,134,10190,35.9227448,-81.5596427
37029.0,Camden,North Carolina,0,360,36.2600564,-76.0391909
37031.0,Carteret,North Carolina,238,3070,34.9019263,-76.5488232
37033.0,Caswell,North Carolina,52,4582,36.3860217,-79.29021329999999
37035.0,Catawba,North Carolina,360,16675,35.6840748,-81.2518833
37037.0,Chatham,North Carolina,1647,41213,35.7211289,-79.17806999999999
37039.0,Cherokee,North Carolina,90,1755,35.1134803,-84.05902900000001
37041.0,Chowan,North Carolina,0,1011,36.1354131,-76.6181655
37043.0,Clay,North Carolina,0,490,35.0964003,-83.7199136
37045.0,Cleveland,North Carolina,147,7680,35.361354,-81.6035062
37047.0,Columbus,North Carolina,1495,20506,34.2548658,-78.74762079999999
37049.0,Craven,North Carolina,333,11844,35.0877672,-77.0564464
37051.0,Cumberland,North Carolina,1297,42495,34.9542604,-78.74762079999999
37053.0,Currituck,North Carolina,0,813,36.4189826,-75.94632399999999
37055.0,Dare,North Carolina,87,1527,35.6549619,-75.62080879999999
37057.0,Davidson,North Carolina,775,29445,35.7748479,-80.1875065
37059.0,Davie,North Carolina,180,6204,35.9367033,-80.5882803
37061.0,Duplin,North Carolina,788,46100,34.8840095,-78.0195387
37063.0,Durham,North Carolina,2879,119805,36.0221805,-78.9031279
37065.0,Edgecombe,North Carolina,513,13150,35.8840053,-77.6536125
37067.0,Forsyth,North Carolina,987,84878,36.1200003,-80.1875065
37069.0,Franklin,North Carolina,1393,12213,36.0741417,-78.2426748
37071.0,Gaston,North Carolina,485,24789,35.2895651,-81.20781640000001
37073.0,Gates,North Carolina,51,1260,36.4202077,-76.6874701
37075.0,Graham,North Carolina,0,218,35.3634623,-83.804868
37077.0,Granville,North Carolina,714,26216,36.2799451,-78.6114999
37079.0,Greene,North Carolina,92,5195,35.5013936,-77.69941969999999
37081.0,Guilford,North Carolina,4385,87793,36.0899873,-79.8296743
37083.0,Halifax,North Carolina,103,10891,36.2646764,-77.6077865
37085.0,Harnett,North Carolina,1440,21156,35.35786480000001,-78.8835548
37087.0,Haywood,North Carolina,0,2757,35.624394,-82.99316069999999
37089.0,Henderson,North Carolina,2648,23797,35.3725873,-82.4319405
37091.0,Hertford,North Carolina,228,6267,36.3761772,-77.0564464
37093.0,Hoke,North Carolina,61,14002,35.0432488,-79.24511489999999
37095.0,Hyde,North Carolina,0,134,35.3777712,-76.17837390000001
37097.0,Iredell,North Carolina,369,20649,35.8310501,-80.89865019999999
37099.0,Jackson,North Carolina,55,2473,35.3265409,-83.12200740000002
37101.0,Johnston,North Carolina,1493,36145,35.4403514,-78.3842227
37103.0,Jones,North Carolina,180,1625,35.0306293,-77.3324425
37105.0,Lee,North Carolina,223,27780,35.4693744,-79.1548533
37107.0,Lenoir,North Carolina,429,13285,35.2326725,-77.6077865
37109.0,Lincoln,North Carolina,2,6040,35.4637028,-81.20781640000001
37111.0,McDowell,North Carolina,65,5756,35.6984405,-82.08429009999999
37113.0,Macon,North Carolina,83,5837,35.1197519,-83.33618799999999
37115.0,Madison,North Carolina,0,210,35.8237518,-82.6915429
37117.0,Martin,North Carolina,197,4140,35.8733053,-77.1485163
37119.0,Mecklenburg,North Carolina,6235,317193,35.2632655,-80.8543847
37121.0,Mitchell,North Carolina,0,872,36.0277763,-82.1496049
37123.0,Montgomery,North Carolina,260,8210,35.3587922,-79.87448359999999
37125.0,Moore,North Carolina,587,14219,35.3674493,-79.4703885
37127.0,Nash,North Carolina,245,14192,35.9597948,-77.973865
37129.0,New Hanover,North Carolina,279,17296,34.2154913,-77.88245959999999
37131.0,Northampton,North Carolina,726,10368,36.4159635,-77.4242972
37133.0,Onslow,North Carolina,162,7934,34.6540094,-77.4701972
37135.0,Orange,North Carolina,2288,26262,36.0263022,-79.1096901
37137.0,Pamlico,North Carolina,0,816,35.1337865,-76.6874701
37139.0,Pasquotank,North Carolina,572,7002,36.2927068,-76.317414
37141.0,Pender,North Carolina,55,5614,34.5170729,-77.8367282
37143.0,Perquimans,North Carolina,113,1607,36.1329763,-76.4100267
37145.0,Person,North Carolina,61,3520,36.3528221,-78.9288242
37147.0,Pitt,North Carolina,174,22120,35.5589221,-77.4242972
37149.0,Polk,North Carolina,180,2824,35.2686842,-82.1713632
37151.0,Randolph,North Carolina,835,41500,35.7449531,-79.8296743
37153.0,Richmond,North Carolina,217,9730,35.003045,-79.7848422
37155.0,Robeson,North Carolina,1266,46217,34.6383858,-79.1096901
37157.0,Rockingham,North Carolina,169,6004,36.4335041,-79.8296743
37159.0,Rowan,North Carolina,2251,47361,35.6303455,-80.54384499999999
37161.0,Rutherford,North Carolina,510,13051,35.4258737,-81.909826
37163.0,Sampson,North Carolina,162,29152,34.9197548,-78.3842227
37165.0,Scotland,North Carolina,1,4994,34.8451203,-79.4703885
37167.0,Stanly,North Carolina,308,6861,35.30145540000001,-80.23213129999999
37169.0,Stokes,North Carolina,8,3920,36.4244396,-80.23213129999999
37171.0,Surry,North Carolina,89,12449,36.3743453,-80.6770787
37173.0,Swain,North Carolina,0,1189,35.4328955,-83.46435509999999
37175.0,Transylvania,North Carolina,25,954,35.2190534,-82.7778579
37177.0,Tyrrell,North Carolina,0,330,35.8925537,-76.17837390000001
37179.0,Union,North Carolina,1244,36244,34.9338651,-80.54384499999999
37181.0,Vance,North Carolina,1362,18484,36.3479057,-78.4297187
37183.0,Wake,North Carolina,2193,143132,35.8031909,-78.5660852
37185.0,Warren,North Carolina,92,4560,36.4352131,-78.0195387
37187.0,Washington,North Carolina,217,2221,35.8120333,-76.5950555
37189.0,Watauga,North Carolina,0,1815,36.1941825,-81.73494199999999
37191.0,Wayne,North Carolina,1170,76356,35.3565499,-77.973865
37193.0,Wilkes,North Carolina,255,25370,36.202858,-81.2518833
37195.0,Wilson,North Carolina,762,24760,35.6925497,-77.88245959999999
37197.0,Yadkin,North Carolina,154,10033,36.2023597,-80.6770787
37199.0,Yancey,North Carolina,0,1029,35.888897,-82.34518899999999
38003.0,Barnes,North Dakota,0,542,46.926176,-98.12223379999999
38005.0,Benson,North Dakota,0,103,48.088634,-99.4648442
38007.0,Billings,North Dakota,0,9,,
38009.0,Bottineau,North Dakota,0,134,48.7820733,-100.7486336
38011.0,Bowman,North Dakota,0,83,46.0945462,-103.556038
38013.0,Burke,North Dakota,0,355,48.7704377,-102.4633691
38015.0,Burleigh,North Dakota,0,10170,47.0448552,-100.5049676
38017.0,Cass,North Dakota,2871,97113,47.071168,-97.12155790000001
38019.0,Cavalier,North Dakota,0,17,,
38021.0,Dickey,North Dakota,0,71,46.1265285,-98.4554399
38023.0,Divide,North Dakota,0,93,48.80561540000001,-103.582951
38025.0,Dunn,North Dakota,0,845,47.2121625,-102.72602
38027.0,Eddy,North Dakota,0,247,47.6963964,-98.88718159999999
38029.0,Emmons,North Dakota,83,211,46.2061318,-100.2953039
38031.0,Foster,North Dakota,0,102,47.4991972,-98.874618
38035.0,Grand Forks,North Dakota,175,21767,48.0037819,-97.35945249999999
38037.0,Grant,North Dakota,0,140,46.3951108,-101.5535564
38039.0,Griggs,North Dakota,0,46,47.3876664,-98.25542949999999
38041.0,Hettinger,North Dakota,0,3,,
38043.0,Kidder,North Dakota,0,39,,
38045.0,LaMoure,North Dakota,0,195,,
38049.0,McHenry,North Dakota,91,156,48.38146709999999,-100.7008406
38051.0,McIntosh,North Dakota,0,96,46.054323,-99.376592
